user_id,age,country,subscription_type,registration_date,total_watch_time_hours,age_group
U3028,20,Chile,Basic,2023-10-16,168.2,11-20 years
U3029,27,Argentina,Basic,2022-07-28,387.5,21-30 years
U3030,60,Mexico,Basic,2023-08-03,341.3,51-60 years
U3031,50,Colombia,Basic,2023-06-09,373.0,41-50 years
U3032,28,Chile,Standard,2023-12-22,611.1,21-30 years
U3033,38,Argentina,Basic,2022-05-16,43.4,31-40 years
U3034,44,Argentina,Standard,2023-05-16,376.2,41-50 years
U3035,39,Chile,Basic,2022-11-30,184.7,31-40 years
U3036,61,Peru,Standard,2023-02-08,188.4,61-70 years
U3037,62,Colombia,Standard,2024-02-23,365.0,61-70 years
U3038,49,Peru,Standard,2023-01-25,218.8,41-50 years
U3039,35,Argentina,Premium,2022-02-10,777.0,31-40 years
U3040,50,Mexico,Basic,2022-04-27,351.5,41-50 years
U3041,23,Chile,Standard,2023-12-03,451.9,21-30 years
U3042,23,Peru,Standard,2023-04-10,421.1,21-30 years
U3043,52,Mexico,Standard,2023-12-19,52.5,51-60 years
U3044,42,Argentina,Standard,2023-10-27,82.4,41-50 years
U3045,54,Argentina,Basic,2023-05-17,274.6,51-60 years
U3046,24,Colombia,Premium,2023-12-15,200.7,21-30 years
U3047,42,Argentina,Standard,2023-04-13,408.6,41-50 years
U3048,38,Argentina,Standard,2022-03-15,209.1,31-40 years
U3050,62,Chile,Basic,2023-12-06,247.5,61-70 years
U3051,18,Argentina,Premium,2023-10-23,242.3,11-20 years
U3052,23,Chile,Basic,2023-05-12,307.5,21-30 years
U3053,45,Colombia,Premium,2022-01-09,197.2,41-50 years
U3054,61,Peru,Standard,2023-04-11,336.5,61-70 years
U3055,42,Colombia,Standard,2023-07-16,575.4,41-50 years
U3056,23,Chile,Standard,2023-12-21,325.2,21-30 years
U3057,52,Colombia,Standard,2023-11-21,519.2,51-60 years
U3058,44,Mexico,Standard,2024-01-22,235.3,41-50 years
U3059,26,Colombia,Basic,2024-01-04,165.6,21-30 years
U3060,35,Chile,Standard,2023-08-15,149.3,31-40 years
U3061,23,Colombia,Basic,2022-10-24,148.9,21-30 years
U3062,18,Chile,Premium,2023-10-25,264.4,11-20 years
U3063,19,Colombia,Premium,2023-10-15,750.8,11-20 years
U3064,41,Colombia,Basic,2022-01-10,256.1,41-50 years
U3065,34,Mexico,Standard,2023-01-23,445.3,31-40 years
U3066,61,Colombia,Premium,2023-09-29,747.5,61-70 years
U3067,61,Chile,Basic,2022-10-18,313.2,61-70 years
U3068,50,Colombia,Basic,2022-01-18,245.3,41-50 years
U3070,23,Colombia,Standard,2022-11-03,116.8,21-30 years
U3071,65,Mexico,Premium,2022-09-12,470.1,61-70 years
U3072,39,Colombia,Standard,2023-12-23,38.7,31-40 years
U3073,43,Argentina,Standard,2024-01-17,334.3,41-50 years
U3074,41,Peru,Premium,2022-07-23,131.2,41-50 years
U3075,24,Mexico,Standard,2022-09-15,610.5,21-30 years
U3076,23,Mexico,Premium,2023-04-10,686.3,21-30 years
U3077,46,Argentina,Premium,2023-08-06,528.8,41-50 years
U3078,18,Argentina,Standard,2022-07-04,222.6,11-20 years
U3079,41,Mexico,Basic,2023-07-14,270.4,41-50 years
U3080,60,Mexico,Premium,2022-02-02,503.7,51-60 years
U3081,24,Peru,Premium,2022-07-08,850.2,21-30 years
U3082,57,Chile,Basic,2023-03-15,172.3,51-60 years
U3083,46,Argentina,Standard,2023-06-03,534.5,41-50 years
U3084,44,Chile,Standard,2022-12-22,438.7,41-50 years
U3085,36,Mexico,Standard,2023-07-17,67.7,31-40 years
U3086,53,Mexico,Standard,2023-07-19,489.2,51-60 years
U3087,44,Colombia,Premium,2022-08-14,140.3,41-50 years
U3088,65,Argentina,Standard,2023-01-30,322.3,61-70 years
U3089,35,Chile,Standard,2022-09-18,47.3,31-40 years
U3090,64,Chile,Premium,2022-09-07,681.0,61-70 years
U3091,37,Mexico,Premium,2023-01-25,146.0,31-40 years
U3092,34,Argentina,Premium,2023-09-25,334.8,31-40 years
U3093,60,Argentina,Premium,2023-07-27,882.2,51-60 years
U3094,60,Colombia,Premium,2022-09-14,281.6,51-60 years
U3095,45,Argentina,Standard,2023-05-31,81.3,41-50 years
U3096,45,Mexico,Premium,2023-04-26,386.8,41-50 years
U3097,46,Chile,Standard,2023-09-29,23.5,41-50 years
U3098,30,Argentina,Standard,2022-08-22,318.4,21-30 years
U3099,40,Chile,Premium,2022-08-25,185.3,31-40 years
U3100,21,Mexico,Basic,2023-04-26,351.6,21-30 years
U3102,28,Peru,Premium,2022-03-31,423.0,21-30 years
U3103,56,Colombia,Standard,2022-07-14,275.2,51-60 years
U3104,49,Chile,Basic,2023-06-16,345.9,41-50 years
U3105,20,Mexico,Standard,2023-06-08,259.0,11-20 years
U3106,33,Argentina,Standard,2022-10-06,73.3,31-40 years
U3107,18,Colombia,Basic,2023-09-18,327.1,11-20 years
U3108,45,Argentina,Basic,2022-03-01,112.0,41-50 years
U3110,58,Chile,Basic,2022-06-09,352.6,51-60 years
U3111,64,Argentina,Standard,2023-05-09,103.2,61-70 years
U3112,48,Colombia,Premium,2023-03-19,494.9,41-50 years
U3113,23,Argentina,Basic,2023-08-01,35.6,21-30 years
U3114,41,Mexico,Standard,2023-02-02,431.7,41-50 years
U3115,55,Chile,Standard,2023-03-24,525.8,51-60 years
U3116,23,Argentina,Premium,2022-01-18,508.2,21-30 years
U3117,56,Colombia,Basic,2023-05-06,413.9,51-60 years
U3118,60,Mexico,Standard,2022-06-11,371.7,51-60 years
U3119,47,Argentina,Basic,2023-06-14,329.4,41-50 years
U3120,29,Mexico,Standard,2023-04-07,344.8,21-30 years
U3121,48,Chile,Standard,2022-07-14,464.1,41-50 years
U3122,25,Colombia,Basic,2023-10-12,465.5,21-30 years
U3123,20,Mexico,Basic,2024-02-18,122.4,11-20 years
U3124,21,Argentina,Basic,2022-06-10,332.9,21-30 years
U3125,55,Chile,Standard,2022-01-20,385.4,51-60 years
U3126,61,Peru,Basic,2022-12-06,372.3,61-70 years
U3127,52,Argentina,Basic,2023-01-08,413.2,51-60 years
U3128,51,Peru,Standard,2022-02-12,458.9,51-60 years
U3129,65,Argentina,Basic,2022-11-16,444.1,61-70 years
U3130,19,Colombia,Standard,2023-07-02,625.8,11-20 years
U3131,62,Colombia,Premium,2023-01-09,24.2,61-70 years
U3132,35,Argentina,Basic,2023-12-31,99.9,31-40 years
U3133,43,Mexico,Basic,2023-11-16,51.3,41-50 years
U3134,35,Mexico,Basic,2023-02-16,384.6,31-40 years
U3135,24,Argentina,Standard,2022-03-20,535.3,21-30 years
U3136,56,Mexico,Standard,2023-02-11,350.4,51-60 years
U3137,40,Peru,Basic,2022-07-24,99.7,31-40 years
U3138,20,Colombia,Basic,2023-10-31,111.1,11-20 years
U3139,35,Mexico,Basic,2024-02-26,183.8,31-40 years
U3140,39,Colombia,Standard,2023-12-10,338.2,31-40 years
U3141,24,Mexico,Standard,2023-12-24,194.7,21-30 years
U3142,22,Mexico,Basic,2023-09-21,261.3,21-30 years
U3143,51,Mexico,Basic,2022-09-30,245.0,51-60 years
U3144,40,Colombia,Standard,2023-02-13,167.5,31-40 years
U3145,19,Mexico,Premium,2023-01-02,501.4,11-20 years
U3146,49,Colombia,Standard,2023-03-24,263.0,41-50 years
U3147,53,Colombia,Standard,2022-04-09,56.2,51-60 years
U3148,45,Mexico,Basic,2022-01-05,396.4,41-50 years
U3149,61,Argentina,Basic,2024-02-06,270.1,61-70 years
U3150,55,Mexico,Standard,2023-05-01,201.0,51-60 years
U3151,45,Argentina,Premium,2023-05-07,400.6,41-50 years
U3152,25,Chile,Basic,2022-12-07,100.5,21-30 years
U3153,44,Mexico,Standard,2023-02-25,126.7,41-50 years
U3155,40,Chile,Basic,2023-03-30,78.9,31-40 years
U3156,22,Mexico,Standard,2022-10-16,538.4,21-30 years
U3157,63,Mexico,Standard,2022-12-23,186.5,61-70 years
U3158,50,Chile,Basic,2022-10-03,319.5,41-50 years
U3159,20,Peru,Standard,2023-11-30,80.7,11-20 years
U3160,51,Colombia,Standard,2024-01-10,370.4,51-60 years
U3161,60,Chile,Standard,2022-07-19,344.8,51-60 years
U3162,47,Colombia,Premium,2022-09-05,590.5,41-50 years
U3163,35,Peru,Premium,2022-11-23,736.9,31-40 years
U3164,42,Colombia,Basic,2022-11-26,489.5,41-50 years
U3165,61,Chile,Standard,2022-03-01,176.4,61-70 years
U3166,60,Argentina,Premium,2022-11-24,319.3,51-60 years
U3167,57,Argentina,Basic,2023-08-13,273.0,51-60 years
U3168,38,Argentina,Basic,2022-09-23,430.3,31-40 years
U3169,49,Mexico,Basic,2022-05-28,73.5,41-50 years
U3170,64,Colombia,Standard,2023-06-09,499.3,61-70 years
U3171,38,Mexico,Standard,2023-01-04,297.8,31-40 years
U3172,23,Chile,Standard,2022-05-21,630.7,21-30 years
U3173,20,Argentina,Basic,2023-01-27,238.9,11-20 years
U3174,25,Argentina,Premium,2022-10-28,311.0,21-30 years
U3175,22,Colombia,Basic,2023-11-29,396.8,21-30 years
U3176,44,Mexico,Basic,2022-05-21,431.5,41-50 years
U3177,65,Argentina,Premium,2023-04-27,45.9,61-70 years
U3178,35,Mexico,Premium,2022-05-03,860.1,31-40 years
U3179,38,Colombia,Basic,2023-03-17,483.2,31-40 years
U3180,38,Colombia,Standard,2023-01-25,352.2,31-40 years
U3181,28,Mexico,Premium,2023-08-08,67.0,21-30 years
U3182,38,Colombia,Standard,2022-11-08,77.3,31-40 years
U3183,48,Peru,Standard,2023-09-23,374.6,41-50 years
U3184,39,Chile,Basic,2023-05-29,95.2,31-40 years
U3185,53,Mexico,Basic,2023-09-29,277.6,51-60 years
U3186,21,Colombia,Basic,2023-07-08,540.0,21-30 years
U3187,60,Colombia,Premium,2022-08-18,497.4,51-60 years
U3188,20,Mexico,Basic,2023-12-24,438.7,11-20 years
U3189,30,Mexico,Standard,2024-01-03,46.0,21-30 years
U3190,40,Peru,Basic,2022-08-07,474.9,31-40 years
U3191,42,Mexico,Basic,2023-06-25,280.8,41-50 years
U3192,42,Colombia,Basic,2023-09-02,270.2,41-50 years
U3193,34,Argentina,Premium,2022-09-04,471.3,31-40 years
U3194,22,Mexico,Premium,2024-02-15,438.7,21-30 years
U3195,21,Colombia,Standard,2022-08-30,177.6,21-30 years
U3196,26,Chile,Basic,2023-04-22,100.4,21-30 years
U3197,46,Colombia,Premium,2022-07-31,512.1,41-50 years
U3198,42,Colombia,Premium,2022-08-08,568.5,41-50 years
U3199,65,Argentina,Standard,2023-10-07,349.5,61-70 years
U3200,42,Mexico,Basic,2024-02-10,405.6,41-50 years
U3201,52,Mexico,Standard,2023-03-09,403.8,51-60 years
U3202,61,Chile,Standard,2023-09-21,106.4,61-70 years
U3203,36,Argentina,Basic,2022-06-08,411.8,31-40 years
U3204,45,Argentina,Standard,2022-12-05,68.7,41-50 years
U3205,29,Colombia,Standard,2023-09-11,629.2,21-30 years
U3206,34,Mexico,Premium,2022-07-01,187.8,31-40 years
U3207,27,Argentina,Basic,2022-06-27,69.3,21-30 years
U3208,42,Argentina,Standard,2023-01-05,565.9,41-50 years
U3209,24,Chile,Standard,2022-10-29,376.7,21-30 years
U3210,43,Argentina,Basic,2023-07-21,437.3,41-50 years
U3211,35,Colombia,Basic,2022-05-03,339.5,31-40 years
U3212,65,Argentina,Standard,2024-01-08,309.7,61-70 years
U3213,47,Mexico,Basic,2023-08-02,84.8,41-50 years
U3214,46,Mexico,Standard,2024-01-07,564.8,41-50 years
U3215,29,Colombia,Premium,2024-01-14,844.9,21-30 years
U3217,19,Argentina,Basic,2023-07-02,236.4,11-20 years
U3218,55,Mexico,Standard,2023-10-17,152.3,51-60 years
U3219,65,Colombia,Basic,2023-02-03,393.6,61-70 years
U3220,18,Argentina,Basic,2022-09-03,526.9,11-20 years
U3221,63,Mexico,Standard,2023-08-01,14.9,61-70 years
U3222,60,Chile,Standard,2022-11-06,135.5,51-60 years
U3223,21,Colombia,Basic,2022-10-05,429.2,21-30 years
U3224,41,Colombia,Basic,2022-04-03,292.6,41-50 years
U3225,21,Colombia,Basic,2023-03-03,38.9,21-30 years
U3226,59,Mexico,Basic,2022-01-20,120.3,51-60 years
U3227,26,Peru,Basic,2023-04-20,388.3,21-30 years
U3228,39,Argentina,Premium,2022-06-17,731.5,31-40 years
U3229,56,Mexico,Standard,2023-04-05,485.5,51-60 years
U3230,56,Peru,Premium,2023-10-07,621.4,51-60 years
U3231,49,Colombia,Standard,2022-04-11,15.1,41-50 years
U3232,22,Peru,Standard,2024-02-07,607.4,21-30 years
U3233,37,Chile,Premium,2022-02-08,165.7,31-40 years
U3234,55,Argentina,Standard,2022-12-01,161.2,51-60 years
U3235,23,Colombia,Standard,2024-02-14,146.7,21-30 years
U3236,53,Chile,Basic,2023-12-29,278.6,51-60 years
U3237,24,Chile,Standard,2023-11-16,231.4,21-30 years
U3238,50,Colombia,Premium,2023-12-01,771.2,41-50 years
U3239,57,Chile,Basic,2022-12-10,166.2,51-60 years
U3240,39,Chile,Basic,2022-08-28,132.2,31-40 years
U3241,33,Argentina,Standard,2023-07-30,201.5,31-40 years
U3242,27,Argentina,Premium,2022-01-14,705.9,21-30 years
U3243,50,Peru,Standard,2022-08-16,342.0,41-50 years
U3244,20,Colombia,Basic,2022-06-30,247.7,11-20 years
U3245,21,Mexico,Standard,2023-02-27,368.7,21-30 years
U3246,40,Colombia,Standard,2022-03-13,79.3,31-40 years
U3247,40,Mexico,Basic,2023-12-20,373.0,31-40 years
U3248,56,Peru,Basic,2023-11-21,72.0,51-60 years
U3249,51,Chile,Standard,2023-04-18,154.4,51-60 years
U3250,62,Colombia,Basic,2022-10-09,87.3,61-70 years
U3251,49,Mexico,Premium,2022-09-18,387.8,41-50 years
U3252,33,Argentina,Basic,2022-12-21,229.2,31-40 years
U3253,36,Mexico,Premium,2022-03-27,96.7,31-40 years
U3254,26,Mexico,Basic,2022-03-30,323.3,21-30 years
U3255,25,Argentina,Standard,2023-05-04,222.6,21-30 years
U3256,42,Mexico,Basic,2023-03-29,149.5,41-50 years
U3257,46,Chile,Basic,2022-05-22,47.5,41-50 years
U3258,30,Mexico,Standard,2023-01-23,293.1,21-30 years
U3259,37,Chile,Basic,2022-04-30,144.6,31-40 years
U3260,59,Mexico,Basic,2023-06-14,279.2,51-60 years
U3261,21,Argentina,Basic,2023-07-26,174.0,21-30 years
U3262,35,Chile,Basic,2022-08-20,152.5,31-40 years
U3263,64,Argentina,Basic,2023-05-07,165.4,61-70 years
U3264,45,Chile,Premium,2023-03-17,224.4,41-50 years
U3265,32,Argentina,Standard,2023-08-21,21.7,31-40 years
U3266,18,Mexico,Standard,2023-01-13,501.5,11-20 years
U3267,35,Colombia,Basic,2022-04-22,395.4,31-40 years
U3268,50,Argentina,Standard,2023-03-25,114.0,41-50 years
U3269,57,Peru,Standard,2023-04-23,45.4,51-60 years
U3271,55,Mexico,Standard,2022-09-12,270.8,51-60 years
U3272,61,Argentina,Basic,2022-08-17,432.0,61-70 years
U3273,58,Mexico,Premium,2023-04-15,57.2,51-60 years
U3274,47,Colombia,Premium,2022-04-25,125.5,41-50 years
U3275,18,Mexico,Standard,2023-02-12,85.1,11-20 years
U3276,18,Colombia,Premium,2022-11-20,437.2,11-20 years
U3277,20,Argentina,Standard,2022-02-15,622.1,11-20 years
U3278,57,Chile,Premium,2023-05-05,831.9,51-60 years
U3279,23,Mexico,Standard,2022-08-30,406.5,21-30 years
U3280,32,Mexico,Premium,2022-03-28,475.1,31-40 years
U3281,54,Mexico,Premium,2023-05-27,786.8,51-60 years
U3282,24,Argentina,Premium,2023-08-19,815.3,21-30 years
U3283,63,Mexico,Standard,2022-06-02,150.0,61-70 years
U3284,18,Colombia,Basic,2022-02-28,316.3,11-20 years
U3285,65,Colombia,Basic,2024-02-17,355.8,61-70 years
U3286,32,Mexico,Standard,2023-12-13,291.5,31-40 years
U3287,65,Colombia,Standard,2023-11-26,229.7,61-70 years
U3288,50,Colombia,Premium,2022-02-06,219.9,41-50 years
U3289,29,Mexico,Premium,2023-06-11,350.0,21-30 years
U3290,50,Mexico,Standard,2022-12-28,141.5,41-50 years
U3291,57,Mexico,Standard,2023-01-14,84.2,51-60 years
U3292,22,Chile,Standard,2022-03-23,65.0,21-30 years
U3293,53,Argentina,Standard,2022-12-19,271.9,51-60 years
U3294,36,Colombia,Premium,2022-03-17,491.5,31-40 years
U3295,51,Peru,Standard,2023-01-13,37.3,51-60 years
U3296,47,Chile,Premium,2022-11-19,710.4,41-50 years
U3297,19,Mexico,Premium,2023-09-22,658.8,11-20 years
U3298,58,Mexico,Standard,2023-01-23,73.7,51-60 years
U3299,49,Peru,Standard,2022-09-14,246.5,41-50 years
U3300,40,Colombia,Premium,2023-05-24,149.4,31-40 years
U3301,59,Colombia,Premium,2022-06-22,643.0,51-60 years
U3302,59,Colombia,Basic,2022-06-08,233.5,51-60 years
U3303,65,Mexico,Premium,2022-11-20,452.4,61-70 years
U3304,48,Peru,Premium,2023-04-28,207.6,41-50 years
U3305,43,Colombia,Basic,2022-07-31,302.9,41-50 years
U3306,32,Mexico,Standard,2024-01-14,121.6,31-40 years
U3307,40,Mexico,Premium,2022-07-13,762.4,31-40 years
U3308,42,Argentina,Standard,2022-01-03,581.6,41-50 years
U3309,20,Mexico,Standard,2024-02-17,466.3,11-20 years
U3310,48,Mexico,Basic,2023-04-05,173.5,41-50 years
U3311,30,Chile,Basic,2022-01-02,197.3,21-30 years
U3312,42,Mexico,Basic,2022-03-29,349.6,41-50 years
U3313,24,Argentina,Standard,2023-08-04,162.1,21-30 years
U3314,43,Mexico,Premium,2022-03-08,463.1,41-50 years
U3315,49,Peru,Basic,2022-02-02,460.2,41-50 years
U3316,29,Colombia,Standard,2023-09-14,635.6,21-30 years
U3317,26,Colombia,Basic,2023-01-05,216.8,21-30 years
U3318,63,Peru,Basic,2022-12-20,49.9,61-70 years
U3319,35,Chile,Basic,2024-01-26,134.3,31-40 years
U3321,19,Argentina,Basic,2023-04-15,291.0,11-20 years
U3322,55,Mexico,Standard,2022-03-06,426.1,51-60 years
U3323,26,Argentina,Standard,2022-04-25,33.1,21-30 years
U3324,46,Mexico,Standard,2023-03-19,226.5,41-50 years
U3325,57,Argentina,Standard,2024-01-23,349.9,51-60 years
U3326,64,Colombia,Standard,2023-09-22,189.6,61-70 years
U3327,49,Mexico,Basic,2024-02-16,243.0,41-50 years
U3328,41,Mexico,Basic,2022-05-16,488.8,41-50 years
U3329,27,Chile,Standard,2024-01-21,470.5,21-30 years
U3330,64,Mexico,Standard,2023-12-08,209.1,61-70 years
U3331,57,Colombia,Basic,2023-12-12,350.8,51-60 years
U3332,26,Chile,Standard,2023-03-05,493.4,21-30 years
U3333,27,Mexico,Basic,2023-06-25,97.7,21-30 years
U3334,52,Colombia,Basic,2023-05-27,418.3,51-60 years
U3335,40,Colombia,Premium,2024-02-23,668.4,31-40 years
U3336,47,Colombia,Standard,2023-02-06,478.3,41-50 years
U3337,37,Mexico,Basic,2023-04-16,492.5,31-40 years
U3338,53,Chile,Standard,2022-04-22,501.1,51-60 years
U3339,35,Colombia,Basic,2023-02-05,76.8,31-40 years
U3340,35,Colombia,Basic,2023-08-09,205.6,31-40 years
U3341,44,Colombia,Premium,2023-08-25,251.2,41-50 years
U3342,23,Mexico,Basic,2023-09-12,382.6,21-30 years
U3343,58,Mexico,Standard,2023-11-05,140.4,51-60 years
U3345,24,Colombia,Basic,2023-07-24,123.7,21-30 years
U3346,45,Colombia,Basic,2023-11-12,443.0,41-50 years
U3347,22,Argentina,Basic,2024-02-25,62.7,21-30 years
U3348,61,Colombia,Standard,2023-02-24,213.1,61-70 years
U3349,31,Argentina,Premium,2023-04-24,709.9,31-40 years
U3350,51,Colombia,Standard,2022-06-04,171.5,51-60 years
U3351,33,Argentina,Basic,2022-05-13,198.9,31-40 years
U3352,64,Argentina,Basic,2023-08-26,300.3,61-70 years
U3353,44,Colombia,Standard,2022-06-15,453.5,41-50 years
U3354,20,Mexico,Basic,2023-06-18,20.1,11-20 years
U3355,47,Colombia,Premium,2022-10-14,233.4,41-50 years
U3356,42,Mexico,Standard,2022-10-01,428.1,41-50 years
U3357,43,Colombia,Standard,2022-12-10,478.9,41-50 years
U3359,39,Mexico,Premium,2022-02-12,855.3,31-40 years
U3360,30,Mexico,Basic,2022-09-01,496.0,21-30 years
U3361,61,Mexico,Premium,2023-12-10,628.4,61-70 years
U3362,57,Argentina,Basic,2023-08-29,341.7,51-60 years
U3363,23,Peru,Premium,2023-03-30,49.7,21-30 years
U3364,55,Peru,Basic,2022-09-11,399.4,51-60 years
U3365,61,Argentina,Basic,2022-02-25,150.4,61-70 years
U3366,62,Colombia,Premium,2023-09-27,691.0,61-70 years
U3367,25,Argentina,Standard,2023-11-20,624.6,21-30 years
U3368,47,Peru,Basic,2022-03-14,196.6,41-50 years
U3369,42,Argentina,Basic,2023-08-08,440.3,41-50 years
U3371,64,Mexico,Standard,2023-09-06,485.4,61-70 years
U3372,48,Chile,Basic,2022-09-07,28.5,41-50 years
U3373,29,Peru,Standard,2023-03-27,417.0,21-30 years
U3374,28,Mexico,Standard,2022-12-09,461.5,21-30 years
U3375,64,Colombia,Basic,2023-02-15,41.8,61-70 years
U3376,26,Peru,Premium,2023-02-10,833.9,21-30 years
U3377,54,Chile,Premium,2023-05-02,498.4,51-60 years
U3378,24,Peru,Basic,2022-12-26,78.9,21-30 years
U3380,22,Argentina,Standard,2022-09-12,143.4,21-30 years
U3381,26,Mexico,Basic,2022-10-27,144.5,21-30 years
U3382,46,Chile,Basic,2022-12-23,330.5,41-50 years
U3383,19,Colombia,Basic,2023-05-14,283.3,11-20 years
U3384,38,Argentina,Standard,2022-05-09,18.0,31-40 years
U3385,26,Mexico,Basic,2024-01-15,261.6,21-30 years
U3386,40,Argentina,Basic,2022-12-04,467.8,31-40 years
U3388,58,Colombia,Standard,2023-02-28,351.0,51-60 years
U3389,35,Mexico,Standard,2022-08-25,67.1,31-40 years
U3390,53,Colombia,Basic,2022-03-15,49.5,51-60 years
U3391,64,Mexico,Standard,2022-09-21,115.9,61-70 years
U3392,20,Peru,Standard,2023-04-22,209.9,11-20 years
U3393,28,Mexico,Basic,2022-03-15,12.5,21-30 years
U3394,47,Argentina,Standard,2024-02-07,414.5,41-50 years
U3395,27,Colombia,Premium,2022-04-22,33.0,21-30 years
U3396,52,Argentina,Premium,2022-01-27,292.8,51-60 years
U3397,20,Peru,Standard,2023-07-29,594.4,11-20 years
U3398,49,Mexico,Standard,2023-01-24,204.2,41-50 years
U3399,26,Mexico,Premium,2024-02-26,648.7,21-30 years
U3400,33,Mexico,Standard,2023-10-01,151.6,31-40 years
U3401,32,Argentina,Premium,2023-03-06,343.4,31-40 years
U3402,21,Chile,Basic,2023-08-18,176.3,21-30 years
U3403,40,Peru,Standard,2022-05-27,511.9,31-40 years
U3404,32,Mexico,Premium,2022-02-04,818.8,31-40 years
U3405,29,Chile,Standard,2023-05-05,560.6,21-30 years
U3406,49,Argentina,Standard,2022-08-29,522.2,41-50 years
U3407,58,Mexico,Standard,2023-01-17,215.2,51-60 years
U3409,50,Colombia,Standard,2022-01-25,574.4,41-50 years
U3410,38,Peru,Basic,2022-12-11,387.2,31-40 years
U3411,61,Colombia,Premium,2023-03-09,228.6,61-70 years
U3412,63,Chile,Basic,2022-02-13,9.9,61-70 years
U3413,65,Argentina,Standard,2022-12-13,98.4,61-70 years
U3414,33,Chile,Standard,2023-12-26,354.9,31-40 years
U3415,55,Argentina,Standard,2022-09-25,507.5,51-60 years
U3416,59,Colombia,Standard,2023-06-02,112.9,51-60 years
U3417,65,Chile,Basic,2022-03-17,323.9,61-70 years
U3418,38,Colombia,Standard,2023-12-14,342.3,31-40 years
U3419,53,Mexico,Standard,2022-12-15,201.2,51-60 years
U3420,41,Colombia,Basic,2022-01-01,50.8,41-50 years
U3421,50,Mexico,Basic,2022-02-15,220.4,41-50 years
U3422,45,Argentina,Basic,2022-01-09,468.1,41-50 years
U3423,53,Mexico,Standard,2022-11-08,158.3,51-60 years
U3424,55,Peru,Basic,2022-05-15,61.1,51-60 years
U3425,52,Chile,Basic,2022-04-04,415.7,51-60 years
U3426,61,Chile,Standard,2023-03-01,463.8,61-70 years
U3427,55,Argentina,Standard,2023-01-19,323.7,51-60 years
U3428,49,Chile,Basic,2022-01-26,378.3,41-50 years
U3429,40,Argentina,Standard,2023-10-07,389.5,31-40 years
U3430,20,Mexico,Premium,2023-10-04,279.4,11-20 years
U3431,22,Colombia,Standard,2022-08-14,581.3,21-30 years
U3432,65,Argentina,Premium,2023-09-22,310.1,61-70 years
U3433,33,Mexico,Basic,2022-06-29,365.9,31-40 years
U3434,27,Colombia,Basic,2023-05-02,101.0,21-30 years
U3435,48,Chile,Standard,2023-09-08,545.5,41-50 years
U3436,39,Mexico,Standard,2022-05-19,545.3,31-40 years
U3437,35,Mexico,Standard,2023-05-09,25.6,31-40 years
U3438,22,Colombia,Standard,2023-03-22,637.7,21-30 years
U3439,36,Mexico,Standard,2023-09-07,102.8,31-40 years
U3440,30,Mexico,Premium,2023-05-25,565.7,21-30 years
U3441,43,Chile,Basic,2023-09-08,164.3,41-50 years
U3442,48,Mexico,Premium,2023-05-05,432.5,41-50 years
U3443,21,Mexico,Standard,2022-09-07,415.0,21-30 years
U3444,38,Argentina,Basic,2023-12-22,488.2,31-40 years
U3445,22,Argentina,Standard,2022-07-08,513.4,21-30 years
U3446,34,Chile,Standard,2022-02-08,427.3,31-40 years
U3447,47,Peru,Standard,2023-09-01,316.8,41-50 years
